node_id,node_type,name,country,owner,status,capacity_mt_day,demand_mt_day,latitude,longitude
chitose_governor_station_gs_japan,international_source,Chitose governor station (千歳 GS),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
chitose_city_kamasacho_943_3_924_1_kamitacho_chitose_943_3_924_1_japan,import_port,"Chitose City Kamasacho 943-3, 924-1 Kamitacho, Chitose (千歳市上長都 943-3、 千歳市上長都 924-1).",Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
kashiwabara_governor_station_gs_japan,international_source,Kashiwabara governor station (柏原 GS),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
kashiwara_tomakomai_city_6_183_japan,import_port,"Kashiwara, Tomakomai City (苫小牧市柏原 6-183)",Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
1007_izumisawa_japan,international_source,1007 Izumisawa,Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
wakakusa_gs_japan,import_port,Wakakusa GS,Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
kitami_plant_hoji_japan,international_source,"Kitami Plant, Hoji",Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
kitami_shi_japan,import_port,Kitami-shi,Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
shin_matsubara_valve_statio_japan,international_source,Shin Matsubara Valve Statio,Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
hanoi_governor_station_japan,import_port,Hanoi Governor Station,Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
kitahama_cho_japan,import_port,Kitahama-cho,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
hagiwaramachi_japan,international_source,Hagiwaramachi,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
minami_kumamoto_japan,import_port,Minami Kumamoto,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
hagiwara_japan,international_source,Hagiwara (熊本市萩原町),Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
kokufu_japan,import_port,Kokufu (熊本市国府),Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
yoshiwara_base_japan,international_source,Yoshiwara base (吉原基地),Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
yoshiwara_governor_station_gs_japan,import_port,Yoshiwara governor station (吉原 GS),Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
hakozaki_japan,import_port,Hakozaki,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
sodeshicho_japan,international_source,Sodeshicho,Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
matsubaracho_japan,import_port,Matsubaracho,Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
suyama_governor_station_gs_japan,international_source,Suyama governor station (須山 GS),Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
imazato_japan,import_port,Imazato,Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
shinisogo_japan,international_source,Shinisogo,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
h_ya_japan,import_port,Hōya,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
shimo_as_japan,import_port,Shimo-asō,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
sano_valve_station_japan,international_source,Sano valve station (佐野ＶＳ),Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
tsuruta_governor_station_japan,import_port,Tsuruta governor station (鶴田ＧＳ),Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
ishikari_lng_lng_japan,international_source,Ishikari LNG (石狩 LNG 基地),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
newport_governor_station_gs_japan,import_port,Newport governor station (新港 GS),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
kubiki_japan,international_source,Kubiki,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
nakago_japan,import_port,Nakago,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
niigata_city_japan,import_port,Niigata city (新潟市 ),Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
sanmu_city_japan,international_source,Sanmu city (山武市),Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
hiba_city_japan,import_port,Hiba City,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
naraha_japan,international_source,Naraha,Japan,INPEX Corp [100.00%],retired,0.0,0.0,,
aoyama_niigata_city_japan,international_source,Aoyama (青山) Niigata city,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
hamacho_niigata_city_japan,import_port,Hamacho (浜 町) Niigata city,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
ohamishirasato_japan,international_source,Ohamishirasato,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
sanmu_japan,import_port,Sanmu,Japan,INPEX Corp [100.00%],operating,0.0,0.0,,
kagoshima_plant_japan,international_source,Kagoshima Plant (鹿児島工場),Japan,Nippon Gas [100.00%],operating,0.0,0.0,,
taniyama_supply_station_japan,import_port,Taniyama Supply Station (谷山供給所),Japan,Nippon Gas [100.00%],operating,0.0,0.0,,
shinyashiki_kosha_building_japan,import_port,Shinyashiki Kosha Building (新屋敷公社ビル),Japan,Nippon Gas [100.00%],operating,0.0,0.0,,
higashi_ward_japan,international_source,Higashi Ward,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
chou_ward_japan,import_port,Chou Ward,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
sawara_ward_japan,import_port,Sawara Ward (福岡市早良区高取),Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
hariokitamachi_japan,international_source,Hariokitamachi,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
sashikata_cho_japan,import_port,Sashikata-cho,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
kamisu_city_japan,international_source,Kamisu City,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
negishi_plant_isogo_ward_japan,international_source,"Negishi Plant, Isogo ward (根岸工場（横浜市磯子区))",Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
shibashi_governor_station_izumi_ward_yokohama_city_japan_japan,import_port,"Shibashi governor station Izumi ward (新橋ガバナステーション（横浜市泉区)), Yokohama city, Japan.",Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
senboku_factory_japan,international_source,Senboku factory (泉北第１工場),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
sakai_governor_station_japan,import_port,Sakai Governor Station,Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
senboku_no_1_plant_japan,international_source,Senboku No.1 Plant (泉北第１工場),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
senboku_no_2_plant_japan,import_port,Senboku No.2 Plant (泉北第２工場),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
beigang_governor_station_gs_japan,import_port,Beigang Governor Station (北港 GS),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
himeji_factory_japan,international_source,Himeji Factory (姫路製造所),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
rika_governor_station_japan,import_port,Rika Governor Station,Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
torishima_governor_station_gs_japan,international_source,Torishima Governor Station (酉島 GS),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
amagasaki_governor_station_gs_japan,import_port,Amagasaki Governor Station (尼崎 GS),Japan,Osaka Gas [100.00%],operating,0.0,0.0,,
shizuoka_gas_ogasayama_office_japan,international_source,Shizuoka Gas Ogasayama office (小笠山事業所),Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
fukuroi_gas_co_japan,import_port,Fukuroi Gas Co (袋井ガス),Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
chitose_governor_stations_gs_japan,international_source,Chitose governor stations (千歳 GS),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
chitose_international_airport_japan,import_port,Chitose International Airport (新千歳空港),Japan,Hokkaido Gas [100.00%],operating,0.0,0.0,,
shimizu_ward_japan,international_source,Shimizu ward (静岡市清水区),Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
suruga_ward_japan,import_port,Suruga ward ( 静岡市駿河区),Japan,Shizuoka Gas [100.00%],operating,0.0,0.0,,
unknown_start_albania,international_source,Unknown Start,Albania,Gruppo Falcione [100.00%],cancelled,21920.22,0.0,,
apulia_italy,import_port,Apulia,Italy,Gruppo Falcione [100.00%],cancelled,21920.22,0.0,,
char_pathailkandi_bangladesh,international_source,Char Pathailkandi,Bangladesh,Gas Transmission Co Ltd (GTCL) [100.00%],construction,0.0,0.0,,
tarifa_spain,international_source,Tarifa,Spain,Enagás [100.00%],operating,26304.26,0.0,36.2,-6.007
spain_spain,import_port,Spain,Spain,Enagás [100.00%],operating,26304.26,0.0,36.765,-3.617
unknown_start_spain,international_source,Unknown Start,Spain,Enagás [100.00%],operating,0.0,0.0,,
algete_spain,international_source,Algete,Spain,Enagás [100.00%],operating,0.0,0.0,,
yela_spain,import_port,Yela,Spain,Enagás [100.00%],operating,0.0,0.0,,
almeria_spain,international_source,Almeria,Spain,Enagás [100.00%],operating,0.0,0.0,38.89237,-1.71943
chinchilla_spain,import_port,Chinchilla,Spain,Enagás [100.00%],operating,0.0,0.0,36.839069,-2.44846
montesa_spain,international_source,Montesa,Spain,Enagás [100.00%],operating,0.0,0.0,38.946109,-0.644814
palma_de_mallorca_spain,import_port,Palma de Mallorca,Spain,Enagás [100.00%],operating,0.0,0.0,39.569874,2.658225
alcazar_de_san_juan_spain,international_source,Alcazar de San Juan,Spain,Enagás [100.00%],operating,0.0,0.0,40.010019,-3.20698
huelva_spain,international_source,Huelva,Spain,Enagás [100.00%],operating,0.0,0.0,37.247367,-6.949304
haro_spain,international_source,Haro,Spain,Enagás [100.00%],operating,0.0,0.0,42.572307,-2.854456
bermeo_spain,import_port,Bermeo,Spain,Enagás [100.00%],operating,0.0,0.0,43.417579,-2.727322
almendralejo_spain,international_source,Almendralejo,Spain,Enagás [100.00%],operating,0.0,0.0,41.506,-5.644
oviedo_spain,import_port,Oviedo,Spain,Enagás [100.00%],operating,0.0,0.0,41.506,-5.644
barcelona_spain,international_source,Barcelona,Spain,Enagás [100.00%],operating,0.0,0.0,,
tivissa_spain,import_port,Tivissa,Spain,Enagás [100.00%],operating,0.0,0.0,,
el_villar_de_arnedo_spain,import_port,El Villar de Arnedo,Spain,Enagás [100.00%],operating,0.0,0.0,,
larrau_france,international_source,Larrau,France,Enagás; Teréga,operating,0.0,0.0,43.024276,-0.95202
zarza_de_tajo_spain,international_source,Zarza de Tajo,Spain,Enagás [100.00%],operating,0.0,0.0,,
guitiriz_spain,international_source,Guitiriz,Spain,Enagás [100.00%],operating,0.0,0.0,,
begonte_spain,import_port,Begonte,Spain,Enagás [100.00%],operating,0.0,0.0,,
palazuelos_de_eresma_spain,international_source,Palazuelos de Eresma,Spain,Redexis Gas [100.00%],operating,0.0,0.0,,
vicolozano_spain,import_port,Vicolozano,Spain,Redexis Gas [100.00%],operating,0.0,0.0,,
getafe_spain,international_source,Getafe,Spain,Enagás [100.00%],operating,0.0,0.0,,
fuentes_spain,import_port,Fuentes,Spain,Enagás [100.00%],operating,0.0,0.0,,
hewett_gas_field_united_kingdom,international_source,Hewett gas field,United Kingdom,Eni SpA [100.00%],retired,20162.22,0.0,53.017347,1.795206
bacton_united_kingdom,import_port,Bacton,United Kingdom,Eni SpA [100.00%],retired,20162.22,0.0,16.783152,-2.990769
llandarcy_united_kingdom,international_source,Llandarcy,United Kingdom,Independent Oil & Gas PLC [100.00%],retired,0.0,0.0,,
sean_gas_field_united_kingdom,international_source,Sean gas field,United Kingdom,Shell plc [100.00%],operating,0.0,0.0,,
sn_hvit_norway,international_source,Snøhvit,Norway,Equinor [100.00%],operating,0.0,0.0,,
melkoya_island_norway,import_port,Melkoya Island,Norway,Equinor [100.00%],operating,0.0,0.0,,
groningen_netherlands,international_source,Groningen,Netherlands,Gasunie Transport Services [100.00%],operating,0.0,0.0,53.176351,6.972394
rotterdam_netherlands,import_port,Rotterdam,Netherlands,Gasunie Transport Services [100.00%],operating,0.0,0.0,51.978,4.554
north_sea_fields_netherlands,international_source,North Sea Fields,Netherlands,Energie Beheer Nederland BV [45.00%]; Engie SA [48.30%]; TotalEnergies SE [5.00%]; Energie Beheer Nederland BV [1.80%],operating,0.0,0.0,,
uithuizen_netherlands,import_port,Uithuizen,Netherlands,Energie Beheer Nederland BV [45.00%]; Engie SA [48.30%]; TotalEnergies SE [5.00%]; Energie Beheer Nederland BV [1.80%],operating,0.0,0.0,,
kipi_t_rkiye,international_source,Kipi,Türkiye,DESFA SA [100.00%],operating,0.0,0.0,,
sivas_t_rkiye,import_port,Sivas,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
izmit_t_rkiye,international_source,Izmit,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
eregli_t_rkiye,import_port,Eregli,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
murati_estonia,international_source,Murati,Estonia,BOTAŞ [100.00%],operating,0.0,0.0,,
silivri_t_rkiye,import_port,Silivri,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
tekirdag_t_rkiye,international_source,Tekirdag,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
buyukkaristiran_t_rkiye,import_port,Buyukkaristiran,Türkiye,BOTAŞ [100.00%],operating,0.0,0.0,,
sarakhs_iran,international_source,Sarakhs,Iran,Iran Ministry of Petroleum [100.00%],operating,26304.26,0.0,,
sari_iran,import_port,Sari,Iran,Iran Ministry of Petroleum [100.00%],operating,26304.26,0.0,,
messoyakha_gas_field_russia,international_source,Messoyakha Gas Field,Russia,Norilsktransgaz JSC [100.00%],retired,0.0,0.0,,
norilsk_russia,import_port,Norilsk,Russia,Norilsktransgaz JSC [100.00%],retired,0.0,0.0,,
paterna_spain,international_source,Paterna,Spain,Gas Connect Austria GmbH [100.00%],operating,0.0,0.0,,
campo_major_portugal,import_port,Campo Major,Portugal,--,operating,0.0,0.0,37.906,-4.68
campo_maior_portugal,international_source,Campo Maior,Portugal,REN Gasodutos SA [100.00%],operating,0.0,0.0,,
leiria_portugal,import_port,Leiria,Portugal,REN Gasodutos SA [100.00%],operating,0.0,0.0,,
valen_a_do_minho_portugal,international_source,Valença do Minho,Portugal,REN Gasodutos SA [100.00%],operating,0.0,0.0,,
braga_portugal,import_port,Braga,Portugal,REN Gasodutos SA [100.00%],operating,0.0,0.0,,
sines_portugal,international_source,Sines,Portugal,REN Gasodutos SA [100.00%],operating,0.0,0.0,,
goldeneye_field_united_kingdom,international_source,Goldeneye Field,United Kingdom,Shell plc [100.00%],retired,0.0,0.0,,
quarnstedt_interconnection_germany,international_source,Quarnstedt interconnection,Germany,Deutsch/Dänische Erdgastransport-Gesellschaft mbH [100.00%],operating,0.0,0.0,,
ellund_germany,import_port,Ellund,Germany,Deutsch/Dänische Erdgastransport-Gesellschaft mbH [100.00%],operating,0.0,0.0,,
drohne_germany,import_port,Drohne,Germany,Gazprom PJSC [100.00%],operating,0.0,0.0,,
legden_germany,international_source,Legden,Germany,Open Grid Europe; Thyssengas [25.00%],operating,21122.32,0.0,,
stolberg_germany,import_port,Stolberg,Germany,Open Grid Europe; Thyssengas [25.00%],operating,21122.32,0.0,,
larino_italy,international_source,Larino,Italy,Gasdotti Italia S.p.A. [100.00%],operating,5537.89,0.0,,
chieti_italy,import_port,Chieti,Italy,Gasdotti Italia S.p.A. [100.00%],operating,5537.89,0.0,,
monte_urano_italy,international_source,Monte Urano,Italy,Gasdotti Italia S.p.A. [100.00%],operating,5537.89,0.0,,
racanati_italy,import_port,Racanati,Italy,Gasdotti Italia S.p.A. [100.00%],operating,5537.89,0.0,,
massafra_italy,international_source,Massafra,Italy,Snam Rete Gas SpA [100.00%],proposed,7916.71,0.0,,
brindisi_italy,import_port,Brindisi,Italy,Snam Rete Gas SpA [100.00%],proposed,7916.71,0.0,,
unknown_start_greece,international_source,Unknown Start,Greece,IGI Poseidon SA [100.00%],operating,0.0,0.0,,
unknown_end_italy,import_port,Unknown End,Italy,IGI Poseidon SA [100.00%],operating,0.0,0.0,,
baumgarten_austria,international_source,Baumgarten,Austria,Gas Connect Austria GmbH; Net4Gas,shelved,14240.35,0.0,,
breclav_czech_republic,import_port,Breclav,Czech Republic,Gas Connect Austria GmbH; Net4Gas,shelved,14240.35,0.0,,
beglej_bulgaria,international_source,Beglej,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
kalugerovo_bulgaria,import_port,Kalugerovo,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
valchi_dol_bulgaria,international_source,Valchi Dol,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
preselka_bulgaria,import_port,Preselka,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
lozenets_bulgaria,international_source,Lozenets,Bulgaria,Bulgartransgaz [100.00%],operating,3726.44,0.0,,
nedyalsko_bulgaria,import_port,Nedyalsko,Bulgaria,Bulgartransgaz [100.00%],operating,3726.44,0.0,,
gorni_bogrov_bulgaria,international_source,Gorni Bogrov,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,,
novi_iskar_bulgaria,import_port,Novi Iskar,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,,
hsk_czech_republic,international_source,HSK,Czech Republic,Net4Gas [100.00%],operating,60280.6,0.0,,
primda_germany,import_port,Primda,Germany,Net4Gas [100.00%],operating,60280.6,0.0,,
libho_czech_republic,international_source,Libhošť,Czech Republic,Net4Gas; Gaz-System,proposed,0.0,0.0,,
k_dzierzyn_poland,import_port,Kędzierzyn,Poland,Net4Gas; Gaz-System,proposed,0.0,0.0,,
black_sea_shore_romania,international_source,Black sea shore,Romania,SNTGN Transgaz SA [100.00%],construction,32483.57,0.0,,
podisor_romania,import_port,Podisor,Romania,SNTGN Transgaz SA [100.00%],construction,32483.57,0.0,,
nea_messimvria_greece,international_source,Nea Messimvria,Greece,Norilsktransgaz JSC [100.00%],proposed,3288.03,0.0,,
evzoni_greece,import_port,Evzoni,Greece,Norilsktransgaz JSC [100.00%],proposed,3288.03,0.0,,
recas_romania,international_source,Recas,Romania,Norilsktransgaz JSC [100.00%],proposed,3507.23,0.0,,
mokrin_serbia,import_port,Mokrin,Serbia,Norilsktransgaz JSC [100.00%],proposed,3507.23,0.0,,
thesprotia_greece,import_port,Thesprotia,Greece,Norilsktransgaz JSC [100.00%],cancelled,0.0,0.0,,
pince_slovenia,international_source,Pince,Slovenia,Plinovodi doo [100.00%],proposed,3372.52,0.0,,
kidri_evo_slovenia,import_port,Kidričevo,Slovenia,Plinovodi doo [100.00%],proposed,3372.52,0.0,,
zamora_spain,international_source,Zamora,Spain,Enagás [100.00%],cancelled,0.0,0.0,,
portuguese_spain,import_port,Portuguese,Spain,Enagás [100.00%],cancelled,0.0,0.0,,
empeter_slovenia,international_source,Šempeter,Slovenia,Plinovodi doo [100.00%],shelved,0.0,0.0,,
vodice_slovenia,import_port,Vodice,Slovenia,Plinovodi doo [100.00%],shelved,0.0,0.0,,
umag_croatia,international_source,Umag,Croatia,Plinacro Ltd [100.00%],cancelled,1266.67,0.0,,
koper_slovenia,import_port,Koper,Slovenia,Plinacro Ltd [100.00%],cancelled,1266.67,0.0,,
mediesu_aurit_romania,import_port,Mediesu Aurit,Romania,SNTGN Transgaz SA [100.00%],proposed,0.0,0.0,47.1342,22.976578
mellitah_libya,international_source,Mellitah,Libya,Gaz-System [100.00%],cancelled,4334.88,0.0,,
g_bes_tunisia,import_port,Gábes,Tunisia,Gaz-System [100.00%],cancelled,4334.88,0.0,,
mablethorpe_and_sutton_united_kingdom,import_port,Mablethorpe and Sutton,United Kingdom,Uniper [100.00%],operating,0.0,0.0,53.398193,0.112358
theddlethorpe_united_kingdom,import_port,Theddlethorpe,United Kingdom,Harbour Energy plc [100.00%],retired,0.0,0.0,,
moffat_united_kingdom,international_source,Moffat,United Kingdom,GNI (UK) [100.00%],operating,13601.5,0.0,54.78821,-4.11914
loughshinny_ireland,import_port,Loughshinny,Ireland,GNI (UK) [100.00%],operating,13601.5,0.0,54.78821,-4.11914
bernau_bei_berlin_germany,import_port,Bernau bei Berlin,Germany,ONTRAS [100.00%],operating,0.0,0.0,,
britannia_united_kingdom,international_source,Britannia,United Kingdom,Gaz-System [100.00%],operating,0.0,0.0,,
sleipner_norway,international_source,Sleipner,Norway,Gasled [100.00%],operating,32803.61,0.0,58.36433,1.914243
zeebrugge_belgium,import_port,Zeebrugge,Belgium,Gasled [100.00%],operating,32803.61,0.0,58.190334,2.462768
khotyn_ukraine,international_source,Khotyn,Ukraine,Gas Transmission System Operator of Ukraine [100.00%],cancelled,6160.68,0.0,,
siret_romania,import_port,Siret,Romania,Gas Transmission System Operator of Ukraine [100.00%],cancelled,6160.68,0.0,,
piltun_astokhskoye_field_russia,international_source,Piltun-Astokhskoye field,Russia,Sakhalin Energy LLC [100.00%],operating,55449.39,0.0,46.62501,142.9033
prigorodnoye_russia,import_port,Prigorodnoye,Russia,Sakhalin Energy LLC [100.00%],operating,55449.39,0.0,52.93072,143.4978
khoms_libya,international_source,Khoms,Libya,Libyan National Oil Corp [100.00%],operating,4384.04,0.0,,
melita_libya,import_port,Melita,Libya,Libyan National Oil Corp [100.00%],operating,4384.04,0.0,,
siauliai_lithuania,international_source,Siauliai,Lithuania,Gazprom PJSC [100.00%],operating,0.0,0.0,,
rozalimas_lithuania,import_port,Rozalimas,Lithuania,Gazprom PJSC [100.00%],operating,0.0,0.0,,
alwyn_gas_field_united_kingdom,international_source,Alwyn gas field,United Kingdom,TotalEnergies E&P UK Ltd [100.00%],operating,0.0,0.0,,
frigg_gas_field_united_kingdom,import_port,Frigg gas field,United Kingdom,TotalEnergies E&P UK Ltd [100.00%],operating,0.0,0.0,,
okha_russia,international_source,Okha,Russia,Rosneft PJSC [100.00%],operating,0.0,0.0,,
komsomolsk_on_amur_russia,import_port,Komsomolsk-on-Amur,Russia,Rosneft PJSC [100.00%],operating,0.0,0.0,,
el_aricha_algeria,international_source,El Aricha,Algeria,Sonatrach [100.00%],operating,9864.1,0.0,,
beni_saf_algeria,import_port,Beni Saf,Algeria,Sonatrach [100.00%],operating,9864.1,0.0,,
sougueur_algeria,international_source,Sougueur,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
hadjret_en_nouss_algeria,import_port,Hadjret En Nouss,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
mechtatine_algeria,import_port,Mechtatine,Algeria,Sonatrach [100.00%],operating,19728.2,0.0,,
mocta_douz_algeria,international_source,Mocta Douz,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
kenenda_algeria,import_port,Kenenda,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
unknown_start_ecuador,international_source,Unknown Start,Ecuador,EP Petroecuador [100.00%],operating,2606.31,0.0,,
unknown_end_ecuador,import_port,Unknown End,Ecuador,EP Petroecuador [100.00%],operating,2606.31,0.0,,
saladin_iraq,international_source,Saladin,Iraq,Iraq Ministry of Oil [100.00%],operating,53.99,0.0,,
al_qa_im_iraq,import_port,Al-Qa'im,Iraq,Iraq Ministry of Oil [100.00%],operating,53.99,0.0,,
al_mushraq_iraq,import_port,Al Mushraq,Iraq,Iraq Ministry of Oil [100.00%],operating,3584.39,0.0,,
baghdad_iraq,international_source,Baghdad,Iraq,Iraq Ministry of Oil [100.00%],operating,4384.04,0.0,,
unknown_start_iraq,international_source,Unknown Start,Iraq,Iraq Ministry of Oil [100.00%],operating,1468.65,0.0,,
unknown_end_iraq,import_port,Unknown End,Iraq,Iraq Ministry of Oil [100.00%],operating,1468.65,0.0,,
basrah_iraq,international_source,Basrah,Iraq,Iraq Ministry of Oil [100.00%],operating,10521.71,0.0,,
hartha_iraq,import_port,Hartha,Iraq,Iraq Ministry of Oil [100.00%],operating,10521.71,0.0,,
nasriyaha_iraq,import_port,Nasriyaha,Iraq,Iraq Ministry of Oil [100.00%],operating,22840.87,0.0,,
west_qurna_field_iraq,international_source,West Qurna field,Iraq,Iraq Ministry of Oil [100.00%],operating,5376.59,0.0,,
unknown_start_libya,international_source,Unknown Start,Libya,Libyan National Oil Corp [50.00%]; Eni SpA [50.00%],operating,61376.61,0.0,,
intesar_oil_field_libya,international_source,Intesar Oil field,Libya,Libyan National Oil Corp [81.00%]; Occidental Petroleum [14.25%]; OMV [4.75%],operating,93117.09,0.0,,
mersa_brega_libya,import_port,Mersa Brega,Libya,Libyan National Oil Corp [81.00%]; Occidental Petroleum [14.25%]; OMV [4.75%],operating,93117.09,0.0,,
unknown_end_libya,import_port,Unknown End,Libya,Libyan National Oil Corp [81.00%]; Occidental Petroleum [14.25%]; OMV [4.75%],operating,39105.67,0.0,,
bu_attifel_oil_field_libya,international_source,Bu-Attifel Oil field,Libya,Libyan National Oil Corp [50.00%]; Eni SpA [50.00%],operating,9.06,0.0,,
tripoli_libya,import_port,Tripoli,Libya,Libyan National Oil Corp [100.00%],operating,37373.97,0.0,,
jakhira_oasis_libya,international_source,Jakhira Oasis,Libya,BASF [100.00%],operating,5260.85,0.0,,
unknown_start_nigeria,international_source,Unknown Start,Nigeria,Nigerian Gas Co [100.00%],operating,2455.07,0.0,,
unknown_end_nigeria,import_port,Unknown End,Nigeria,Nigerian Gas Co [100.00%],operating,2455.07,0.0,,
statfjord_norway,international_source,Statfjord,Norway,Gassled [100.00%],operating,20002.2,0.0,,
far_north_liquids_and_associated_gas_system_united_kingdom,import_port,Far North Liquids And Associated Gas System,United Kingdom,Gassled [100.00%],operating,20002.2,0.0,,
unknown_start_saudi_arabia,international_source,Unknown Start,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
unknown_end_saudi_arabia,import_port,Unknown End,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
eastern_province_saudi_arabia,international_source,Eastern Province,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
ju_aymah_saudi_arabia,import_port,Ju’aymah ,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
riyadh_saudi_arabia,international_source,Riyadh,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
coast_of_the_persian_gulf_saudi_arabia,international_source,coast of the Persian Gulf,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
berri_gas_plant_saudi_arabia,import_port,Berri Gas Plant,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
uthmaniya_saudi_arabia,import_port,Uthmaniya,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
al_jubail_saudi_arabia,import_port,Al Jubail,Saudi Arabia,Saudi Aramco [100.00%],operating,18370.02,0.0,,
shedgum_saudi_arabia,import_port,Shedgum,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
makkah_saudi_arabia,international_source,Makkah,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
al_hawiyah_saudi_arabia,import_port,Al Hawiyah,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
abu_ali_island_saudi_arabia,import_port,Abu Ali Island,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
ash_sharqiyah_saudi_arabia,international_source,Ash Sharqiyah,Saudi Arabia,Saudi Aramco [100.00%],operating,0.0,0.0,,
muscar_venezuela,international_source,Muscar,Venezuela,PDVSA [100.00%],operating,18128.02,0.0,,
maremare_venezuela,import_port,Maremare,Venezuela,PDVSA [100.00%],operating,18128.02,0.0,,
santa_b_rbara_venezuela,international_source,Santa Bárbara,Venezuela,PDVSA [100.00%],operating,9061.82,0.0,,
aguasay_venezuela,import_port,Aguasay,Venezuela,PDVSA [100.00%],operating,9061.82,0.0,,
